MiniDOT Logger Concatenated Data File
Sensor:             7392-296600
Concatenation Date: 2020Sep25 15:13:52 EDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1552905000,           2019-03-18 10:30:00,           2019-03-18 06:30:00,      3.380000,      1.465000,          3.752000,                    26.734921,      1.007000
                1552906800,           2019-03-18 11:00:00,           2019-03-18 07:00:00,      3.380000,      1.443000,          3.804000,                    27.088994,      1.007000
                1552908600,           2019-03-18 11:30:00,           2019-03-18 07:30:00,      3.380000,      1.454000,          3.837000,                    27.332291,      1.007000
                1552910400,           2019-03-18 12:00:00,           2019-03-18 08:00:00,      3.380000,      1.488000,          3.881000,                    27.671664,      1.006000
                1552912200,           2019-03-18 12:30:00,           2019-03-18 08:30:00,      3.380000,      1.477000,          3.948000,                    28.140836,      1.006000
                1552914000,           2019-03-18 13:00:00,           2019-03-18 09:00:00,      3.380000,      1.443000,          4.039000,                    28.762473,      1.007000
                1552915800,           2019-03-18 13:30:00,           2019-03-18 09:30:00,      3.380000,      1.454000,          4.153000,                    29.583269,      1.007000
                1552917600,           2019-03-18 14:00:00,           2019-03-18 10:00:00,      3.380000,      1.420000,          4.206000,                    29.932697,      1.007000
                1552919400,           2019-03-18 14:30:00,           2019-03-18 10:30:00,      3.380000,      1.465000,          4.210000,                    29.998405,      1.008000
                1552921200,           2019-03-18 15:00:00,           2019-03-18 11:00:00,      3.380000,      1.465000,          4.161000,                    29.649255,      1.007000
                1552923000,           2019-03-18 15:30:00,           2019-03-18 11:30:00,      3.380000,      1.443000,          4.153000,                    29.574288,      1.007000
                1552924800,           2019-03-18 16:00:00,           2019-03-18 12:00:00,      3.380000,      1.465000,          4.177000,                    29.763263,      1.007000
                1552926600,           2019-03-18 16:30:00,           2019-03-18 12:30:00,      3.380000,      1.420000,          4.252000,                    30.260063,      1.007000
                1552928400,           2019-03-18 17:00:00,           2019-03-18 13:00:00,      3.380000,      1.465000,          4.345000,                    30.960349,      1.007000
                1552930200,           2019-03-18 17:30:00,           2019-03-18 13:30:00,      3.380000,      1.477000,          4.477000,                    31.911480,      1.008000
                1552932000,           2019-03-18 18:00:00,           2019-03-18 14:00:00,      3.380000,      1.477000,          4.637000,                    33.051940,      1.007000
                1552933800,           2019-03-18 18:30:00,           2019-03-18 14:30:00,      3.380000,      1.522000,          4.789000,                    34.177761,      1.008000
                1552935600,           2019-03-18 19:00:00,           2019-03-18 15:00:00,      3.380000,      1.522000,          4.927000,                    35.162629,      1.009000
                1552937400,           2019-03-18 19:30:00,           2019-03-18 15:30:00,      3.380000,      1.510000,          5.021000,                    35.821629,      1.008000
                1552939200,           2019-03-18 20:00:00,           2019-03-18 16:00:00,      3.380000,      1.555000,          5.020000,                    35.858936,      1.009000
                1552941000,           2019-03-18 20:30:00,           2019-03-18 16:30:00,      3.380000,      1.544000,          4.996000,                    35.676686,      1.008000
                1552942800,           2019-03-18 21:00:00,           2019-03-18 17:00:00,      3.380000,      1.499000,          4.975000,                    35.482684,      1.008000
                1552944600,           2019-03-18 21:30:00,           2019-03-18 17:30:00,      3.380000,      1.566000,          4.895000,                    34.976630,      1.008000
                1552946400,           2019-03-18 22:00:00,           2019-03-18 18:00:00,      3.380000,      1.566000,          4.863000,                    34.747978,      1.008000
                1552948200,           2019-03-18 22:30:00,           2019-03-18 18:30:00,      3.380000,      1.600000,          4.797000,                    34.308484,      1.008000
                1552950000,           2019-03-18 23:00:00,           2019-03-18 19:00:00,      3.380000,      1.600000,          4.732000,                    33.843599,      1.008000
                1552951800,           2019-03-18 23:30:00,           2019-03-18 19:30:00,      3.380000,      1.600000,          4.675000,                    33.435931,      1.008000
                1552953600,           2019-03-19 00:00:00,           2019-03-18 20:00:00,      3.380000,      1.578000,          4.686000,                    33.494313,      1.007000
                1552955400,           2019-03-19 00:30:00,           2019-03-18 20:30:00,      3.380000,      1.611000,          4.651000,                    33.274353,      1.008000
                1552957200,           2019-03-19 01:00:00,           2019-03-18 21:00:00,      3.380000,      1.611000,          4.644000,                    33.224274,      1.008000
                1552959000,           2019-03-19 01:30:00,           2019-03-18 21:30:00,      3.380000,      1.589000,          4.585000,                    32.782317,      1.008000
                1552960800,           2019-03-19 02:00:00,           2019-03-18 22:00:00,      3.380000,      1.611000,          4.549000,                    32.544621,      1.008000
                1552962600,           2019-03-19 02:30:00,           2019-03-18 22:30:00,      3.380000,      1.600000,          4.545000,                    32.506162,      1.008000
                1552964400,           2019-03-19 03:00:00,           2019-03-18 23:00:00,      3.380000,      1.611000,          4.535000,                    32.444462,      1.008000
